,Sample,Virus,ViralLoad,Province,Status,Race,LAT,LON,Commune,Mitesper100,TXPRE,TXWIN,TXPOST,Year
1107,13_106,Unc,0,Vl.Br.,Healthy,Carnica,4.975432566,50.9689147,Scherpenheuvel-Zichem,0.318532819,OA,Thymol,None,13
1108,13_106,bmlv,0,Vl.Br.,Healthy,Carnica,4.975432566,50.9689147,Scherpenheuvel-Zichem,0.318532819,OA,Thymol,None,13
1109,13_106,dwv,3240.42,Vl.Br.,Healthy,Carnica,4.975432566,50.9689147,Scherpenheuvel-Zichem,0.318532819,OA,Thymol,None,13
1110,13_106,AMFV,4050.61,Vl.Br.,Healthy,Carnica,4.975432566,50.9689147,Scherpenheuvel-Zichem,0.318532819,OA,Thymol,None,13
1111,13_106,vdv,8588.38,Vl.Br.,Healthy,Carnica,4.975432566,50.9689147,Scherpenheuvel-Zichem,0.318532819,OA,Thymol,None,13
1112,13_106,thika,0,Vl.Br.,Healthy,Carnica,4.975432566,50.9689147,Scherpenheuvel-Zichem,0.318532819,OA,Thymol,None,13
1113,13_106,thog,0,Vl.Br.,Healthy,Carnica,4.975432566,50.9689147,Scherpenheuvel-Zichem,0.318532819,OA,Thymol,None,13
1114,13_107,thika,0,Vl.Br.,WL,Carnica,4.975432566,50.9689147,Scherpenheuvel-Zichem,2.151793161,OA,Thymol,None,13
1115,13_107,bmlv,0,Vl.Br.,WL,Carnica,4.975432566,50.9689147,Scherpenheuvel-Zichem,2.151793161,OA,Thymol,None,13
1116,13_107,Unc,0,Vl.Br.,WL,Carnica,4.975432566,50.9689147,Scherpenheuvel-Zichem,2.151793161,OA,Thymol,None,13
1117,13_107,thog,0,Vl.Br.,WL,Carnica,4.975432566,50.9689147,Scherpenheuvel-Zichem,2.151793161,OA,Thymol,None,13
1118,13_107,vdv,15100000,Vl.Br.,WL,Carnica,4.975432566,50.9689147,Scherpenheuvel-Zichem,2.151793161,OA,Thymol,None,13
1119,13_107,dwv,24067.79,Vl.Br.,WL,Carnica,4.975432566,50.9689147,Scherpenheuvel-Zichem,2.151793161,OA,Thymol,None,13
1120,13_107,AMFV,53149.16,Vl.Br.,WL,Carnica,4.975432566,50.9689147,Scherpenheuvel-Zichem,2.151793161,OA,Thymol,None,13
1121,13_108,AMFV,14759.74,Vl.Br.,Healthy,Carnica,4.975432566,50.9689147,Scherpenheuvel-Zichem,1.900326036,OA,Thymol,None,13
1122,13_108,thog,0,Vl.Br.,Healthy,Carnica,4.975432566,50.9689147,Scherpenheuvel-Zichem,1.900326036,OA,Thymol,None,13
1123,13_108,thika,0,Vl.Br.,Healthy,Carnica,4.975432566,50.9689147,Scherpenheuvel-Zichem,1.900326036,OA,Thymol,None,13
1124,13_108,bmlv,2651.7,Vl.Br.,Healthy,Carnica,4.975432566,50.9689147,Scherpenheuvel-Zichem,1.900326036,OA,Thymol,None,13
1125,13_108,Unc,0,Vl.Br.,Healthy,Carnica,4.975432566,50.9689147,Scherpenheuvel-Zichem,1.900326036,OA,Thymol,None,13
1126,13_108,dwv,3303.38,Vl.Br.,Healthy,Carnica,4.975432566,50.9689147,Scherpenheuvel-Zichem,1.900326036,OA,Thymol,None,13
1127,13_108,vdv,1805.99,Vl.Br.,Healthy,Carnica,4.975432566,50.9689147,Scherpenheuvel-Zichem,1.900326036,OA,Thymol,None,13
1128,13_109,bmlv,0,Oost. Vl.,Healthy,Carnica,4.0242373,50.8353611,Ninove,0,Thymol,OA,Thymol,13
1129,13_109,thog,0,Oost. Vl.,Healthy,Carnica,4.0242373,50.8353611,Ninove,0,Thymol,OA,Thymol,13
1130,13_109,dwv,0,Oost. Vl.,Healthy,Carnica,4.0242373,50.8353611,Ninove,0,Thymol,OA,Thymol,13
1131,13_109,AMFV,18218.15,Oost. Vl.,Healthy,Carnica,4.0242373,50.8353611,Ninove,0,Thymol,OA,Thymol,13
1132,13_109,vdv,0,Oost. Vl.,Healthy,Carnica,4.0242373,50.8353611,Ninove,0,Thymol,OA,Thymol,13
1133,13_109,thika,0,Oost. Vl.,Healthy,Carnica,4.0242373,50.8353611,Ninove,0,Thymol,OA,Thymol,13
1134,13_109,Unc,0,Oost. Vl.,Healthy,Carnica,4.0242373,50.8353611,Ninove,0,Thymol,OA,Thymol,13
1135,13_11,AMFV,0,West.Vl.,Healthy,Carnica,3.37894958,51.062755,Ruiselede,4.805393809,None,None,None,13
1136,13_11,bmlv,0,West.Vl.,Healthy,Carnica,3.37894958,51.062755,Ruiselede,4.805393809,None,None,None,13
1137,13_11,Unc,0,West.Vl.,Healthy,Carnica,3.37894958,51.062755,Ruiselede,4.805393809,None,None,None,13
1138,13_11,thog,0,West.Vl.,Healthy,Carnica,3.37894958,51.062755,Ruiselede,4.805393809,None,None,None,13
1139,13_11,dwv,3.97e+08,West.Vl.,Healthy,Carnica,3.37894958,51.062755,Ruiselede,4.805393809,None,None,None,13
1140,13_11,thika,0,West.Vl.,Healthy,Carnica,3.37894958,51.062755,Ruiselede,4.805393809,None,None,None,13
1141,13_11,vdv,1.11e+08,West.Vl.,Healthy,Carnica,3.37894958,51.062755,Ruiselede,4.805393809,None,None,None,13
1142,13_110,AMFV,18994.85,Oost. Vl.,WL,Carnica,4.0242373,50.8353611,Ninove,0.3,Thymol,OA,Thymol,13
1143,13_110,Unc,0,Oost. Vl.,WL,Carnica,4.0242373,50.8353611,Ninove,0.3,Thymol,OA,Thymol,13
1144,13_110,thika,0,Oost. Vl.,WL,Carnica,4.0242373,50.8353611,Ninove,0.3,Thymol,OA,Thymol,13
1145,13_110,bmlv,0,Oost. Vl.,WL,Carnica,4.0242373,50.8353611,Ninove,0.3,Thymol,OA,Thymol,13
1146,13_110,thog,1824.57,Oost. Vl.,WL,Carnica,4.0242373,50.8353611,Ninove,0.3,Thymol,OA,Thymol,13
1147,13_110,dwv,31382.45,Oost. Vl.,WL,Carnica,4.0242373,50.8353611,Ninove,0.3,Thymol,OA,Thymol,13
1148,13_110,vdv,107399.7,Oost. Vl.,WL,Carnica,4.0242373,50.8353611,Ninove,0.3,Thymol,OA,Thymol,13
1149,13_111,AMFV,0,Antwerpen,Healthy,Carnica,5.193773076,51.171804,Balen,0.549189189,OA+Thymol,None,OA,13
1150,13_111,thika,0,Antwerpen,Healthy,Carnica,5.193773076,51.171804,Balen,0.549189189,OA+Thymol,None,OA,13
1151,13_111,thog,0,Antwerpen,Healthy,Carnica,5.193773076,51.171804,Balen,0.549189189,OA+Thymol,None,OA,13
1152,13_111,bmlv,0,Antwerpen,Healthy,Carnica,5.193773076,51.171804,Balen,0.549189189,OA+Thymol,None,OA,13
1153,13_111,vdv,2198.32,Antwerpen,Healthy,Carnica,5.193773076,51.171804,Balen,0.549189189,OA+Thymol,None,OA,13
1154,13_111,Unc,0,Antwerpen,Healthy,Carnica,5.193773076,51.171804,Balen,0.549189189,OA+Thymol,None,OA,13
1155,13_111,dwv,1471.99,Antwerpen,Healthy,Carnica,5.193773076,51.171804,Balen,0.549189189,OA+Thymol,None,OA,13
1156,13_112,thika,0,Antwerpen,WL,Carnica,5.193773076,51.171804,Balen,2.261355356,OA+Thymol,None,OA,13
1157,13_112,AMFV,0,Antwerpen,WL,Carnica,5.193773076,51.171804,Balen,2.261355356,OA+Thymol,None,OA,13
1158,13_112,Unc,0,Antwerpen,WL,Carnica,5.193773076,51.171804,Balen,2.261355356,OA+Thymol,None,OA,13
1159,13_112,vdv,1170000,Antwerpen,WL,Carnica,5.193773076,51.171804,Balen,2.261355356,OA+Thymol,None,OA,13
1160,13_112,thog,0,Antwerpen,WL,Carnica,5.193773076,51.171804,Balen,2.261355356,OA+Thymol,None,OA,13
1161,13_112,dwv,1019.54,Antwerpen,WL,Carnica,5.193773076,51.171804,Balen,2.261355356,OA+Thymol,None,OA,13
1162,13_112,bmlv,0,Antwerpen,WL,Carnica,5.193773076,51.171804,Balen,2.261355356,OA+Thymol,None,OA,13
1163,13_113,dwv,5.13e+08,West-Vl.,WL,Swarm,2.722259264,50.84362245,Poperinge,16.4870148,None,None,None,13
1164,13_113,thika,0,West-Vl.,WL,Swarm,2.722259264,50.84362245,Poperinge,16.4870148,None,None,None,13
1165,13_113,bmlv,0,West-Vl.,WL,Swarm,2.722259264,50.84362245,Poperinge,16.4870148,None,None,None,13
1166,13_113,vdv,3.78e+09,West-Vl.,WL,Swarm,2.722259264,50.84362245,Poperinge,16.4870148,None,None,None,13
1167,13_113,thog,6077.31,West-Vl.,WL,Swarm,2.722259264,50.84362245,Poperinge,16.4870148,None,None,None,13
1168,13_113,AMFV,12589.3,West-Vl.,WL,Swarm,2.722259264,50.84362245,Poperinge,16.4870148,None,None,None,13
1169,13_113,Unc,0,West-Vl.,WL,Swarm,2.722259264,50.84362245,Poperinge,16.4870148,None,None,None,13
1170,13_114,vdv,24800000,West-Vl.,WL,Swarm,2.722259264,50.84362245,Poperinge,6.605465414,None,None,None,13
1171,13_114,thika,0,West-Vl.,WL,Swarm,2.722259264,50.84362245,Poperinge,6.605465414,None,None,None,13
1172,13_114,Unc,83642.13,West-Vl.,WL,Swarm,2.722259264,50.84362245,Poperinge,6.605465414,None,None,None,13
1173,13_114,dwv,14672.45,West-Vl.,WL,Swarm,2.722259264,50.84362245,Poperinge,6.605465414,None,None,None,13
1174,13_114,thog,0,West-Vl.,WL,Swarm,2.722259264,50.84362245,Poperinge,6.605465414,None,None,None,13
1175,13_114,bmlv,0,West-Vl.,WL,Swarm,2.722259264,50.84362245,Poperinge,6.605465414,None,None,None,13
1176,13_114,AMFV,2874.16,West-Vl.,WL,Swarm,2.722259264,50.84362245,Poperinge,6.605465414,None,None,None,13
1177,13_115,thika,2972.56,West-Vl.,WL,Swarm,2.722259264,50.84362245,Poperinge,4.491032477,None,None,None,13
1178,13_115,thog,0,West-Vl.,WL,Swarm,2.722259264,50.84362245,Poperinge,4.491032477,None,None,None,13
1179,13_115,vdv,0,West-Vl.,WL,Swarm,2.722259264,50.84362245,Poperinge,4.491032477,None,None,None,13
1180,13_115,dwv,5274.39,West-Vl.,WL,Swarm,2.722259264,50.84362245,Poperinge,4.491032477,None,None,None,13
1181,13_115,AMFV,11674.97,West-Vl.,WL,Swarm,2.722259264,50.84362245,Poperinge,4.491032477,None,None,None,13
1182,13_115,Unc,0,West-Vl.,WL,Swarm,2.722259264,50.84362245,Poperinge,4.491032477,None,None,None,13
1183,13_115,bmlv,0,West-Vl.,WL,Swarm,2.722259264,50.84362245,Poperinge,4.491032477,None,None,None,13
1184,13_116,dwv,2275.8,West-Vl.,Healthy,Carnica,2.891477451,50.851808,Ieper,0.307692308,OA,OA,None,13
1185,13_116,vdv,0,West-Vl.,Healthy,Carnica,2.891477451,50.851808,Ieper,0.307692308,OA,OA,None,13
1186,13_116,thika,0,West-Vl.,Healthy,Carnica,2.891477451,50.851808,Ieper,0.307692308,OA,OA,None,13
1187,13_116,AMFV,0,West-Vl.,Healthy,Carnica,2.891477451,50.851808,Ieper,0.307692308,OA,OA,None,13
1188,13_116,Unc,0,West-Vl.,Healthy,Carnica,2.891477451,50.851808,Ieper,0.307692308,OA,OA,None,13
1189,13_116,bmlv,0,West-Vl.,Healthy,Carnica,2.891477451,50.851808,Ieper,0.307692308,OA,OA,None,13
1190,13_116,thog,0,West-Vl.,Healthy,Carnica,2.891477451,50.851808,Ieper,0.307692308,OA,OA,None,13
1191,13_117,dwv,0,West-Vl.,Healthy,Carnica,2.891477451,50.851808,Ieper,0,OA,OA,None,13
1192,13_117,thog,0,West-Vl.,Healthy,Carnica,2.891477451,50.851808,Ieper,0,OA,OA,None,13
1193,13_117,Unc,0,West-Vl.,Healthy,Carnica,2.891477451,50.851808,Ieper,0,OA,OA,None,13
1194,13_117,bmlv,0,West-Vl.,Healthy,Carnica,2.891477451,50.851808,Ieper,0,OA,OA,None,13
1195,13_117,thika,0,West-Vl.,Healthy,Carnica,2.891477451,50.851808,Ieper,0,OA,OA,None,13
1196,13_117,AMFV,6014.98,West-Vl.,Healthy,Carnica,2.891477451,50.851808,Ieper,0,OA,OA,None,13
1197,13_117,vdv,0,West-Vl.,Healthy,Carnica,2.891477451,50.851808,Ieper,0,OA,OA,None,13
1198,13_118,dwv,0,West-Vl.,Healthy,Carnica,2.891477451,50.851808,Ieper,1.55993118,OA,OA,None,13
1199,13_118,Unc,0,West-Vl.,Healthy,Carnica,2.891477451,50.851808,Ieper,1.55993118,OA,OA,None,13
1200,13_118,thika,0,West-Vl.,Healthy,Carnica,2.891477451,50.851808,Ieper,1.55993118,OA,OA,None,13
1201,13_118,thog,0,West-Vl.,Healthy,Carnica,2.891477451,50.851808,Ieper,1.55993118,OA,OA,None,13
1202,13_118,bmlv,0,West-Vl.,Healthy,Carnica,2.891477451,50.851808,Ieper,1.55993118,OA,OA,None,13
1203,13_118,vdv,0,West-Vl.,Healthy,Carnica,2.891477451,50.851808,Ieper,1.55993118,OA,OA,None,13
1204,13_118,AMFV,7013.18,West-Vl.,Healthy,Carnica,2.891477451,50.851808,Ieper,1.55993118,OA,OA,None,13
1205,13_119,thog,0,Antwerpen,WL,Buckfast,4.670951732,51.1611887,Nijlen,0.85860575,OA,None,None,13
1206,13_119,vdv,20509.49,Antwerpen,WL,Buckfast,4.670951732,51.1611887,Nijlen,0.85860575,OA,None,None,13
1207,13_119,dwv,13210.94,Antwerpen,WL,Buckfast,4.670951732,51.1611887,Nijlen,0.85860575,OA,None,None,13
1208,13_119,Unc,0,Antwerpen,WL,Buckfast,4.670951732,51.1611887,Nijlen,0.85860575,OA,None,None,13
1209,13_119,thika,0,Antwerpen,WL,Buckfast,4.670951732,51.1611887,Nijlen,0.85860575,OA,None,None,13
1210,13_119,AMFV,45883.34,Antwerpen,WL,Buckfast,4.670951732,51.1611887,Nijlen,0.85860575,OA,None,None,13
1211,13_119,bmlv,0,Antwerpen,WL,Buckfast,4.670951732,51.1611887,Nijlen,0.85860575,OA,None,None,13
1212,13_12,Unc,0,West.Vl.,WL,Carnica,3.37894958,51.062755,Ruiselede,2.331439103,None,None,None,13
1213,13_12,bmlv,0,West.Vl.,WL,Carnica,3.37894958,51.062755,Ruiselede,2.331439103,None,None,None,13
1214,13_12,vdv,10800000,West.Vl.,WL,Carnica,3.37894958,51.062755,Ruiselede,2.331439103,None,None,None,13
1215,13_12,dwv,52522.87,West.Vl.,WL,Carnica,3.37894958,51.062755,Ruiselede,2.331439103,None,None,None,13
1216,13_12,AMFV,3125.54,West.Vl.,WL,Carnica,3.37894958,51.062755,Ruiselede,2.331439103,None,None,None,13
1217,13_12,thika,0,West.Vl.,WL,Carnica,3.37894958,51.062755,Ruiselede,2.331439103,None,None,None,13
1218,13_12,thog,0,West.Vl.,WL,Carnica,3.37894958,51.062755,Ruiselede,2.331439103,None,None,None,13
1219,13_120,AMFV,28577.73,Antwerpen,WL,Buckfast,4.670951732,51.1611887,Nijlen,1.753744976,OA,None,None,13
1220,13_120,Unc,0,Antwerpen,WL,Buckfast,4.670951732,51.1611887,Nijlen,1.753744976,OA,None,None,13
1221,13_120,vdv,21205.73,Antwerpen,WL,Buckfast,4.670951732,51.1611887,Nijlen,1.753744976,OA,None,None,13
1222,13_120,bmlv,0,Antwerpen,WL,Buckfast,4.670951732,51.1611887,Nijlen,1.753744976,OA,None,None,13
1223,13_120,dwv,15465.19,Antwerpen,WL,Buckfast,4.670951732,51.1611887,Nijlen,1.753744976,OA,None,None,13
1224,13_120,thog,0,Antwerpen,WL,Buckfast,4.670951732,51.1611887,Nijlen,1.753744976,OA,None,None,13
1225,13_120,thika,0,Antwerpen,WL,Buckfast,4.670951732,51.1611887,Nijlen,1.753744976,OA,None,None,13
1226,13_121,AMFV,11517.32,Antwerpen,WL,Buckfast,4.670951732,51.1611887,Nijlen,7.878787879,OA,None,None,13
1227,13_121,thog,0,Antwerpen,WL,Buckfast,4.670951732,51.1611887,Nijlen,7.878787879,OA,None,None,13
1228,13_121,vdv,46400000,Antwerpen,WL,Buckfast,4.670951732,51.1611887,Nijlen,7.878787879,OA,None,None,13
1229,13_121,bmlv,0,Antwerpen,WL,Buckfast,4.670951732,51.1611887,Nijlen,7.878787879,OA,None,None,13
1230,13_121,Unc,0,Antwerpen,WL,Buckfast,4.670951732,51.1611887,Nijlen,7.878787879,OA,None,None,13
1231,13_121,dwv,24298.97,Antwerpen,WL,Buckfast,4.670951732,51.1611887,Nijlen,7.878787879,OA,None,None,13
1232,13_121,thika,0,Antwerpen,WL,Buckfast,4.670951732,51.1611887,Nijlen,7.878787879,OA,None,None,13
1233,13_122,AMFV,13069.56,Antwerpen,Healthy,Carnica,5.0893974,51.0681628,Tessenderlo,0,OA,OA,None,13
1234,13_122,vdv,1210000,Antwerpen,Healthy,Carnica,5.0893974,51.0681628,Tessenderlo,0,OA,OA,None,13
1235,13_122,bmlv,0,Antwerpen,Healthy,Carnica,5.0893974,51.0681628,Tessenderlo,0,OA,OA,None,13
1236,13_122,thog,0,Antwerpen,Healthy,Carnica,5.0893974,51.0681628,Tessenderlo,0,OA,OA,None,13
1237,13_122,Unc,0,Antwerpen,Healthy,Carnica,5.0893974,51.0681628,Tessenderlo,0,OA,OA,None,13
1238,13_122,thika,0,Antwerpen,Healthy,Carnica,5.0893974,51.0681628,Tessenderlo,0,OA,OA,None,13
1239,13_122,dwv,0,Antwerpen,Healthy,Carnica,5.0893974,51.0681628,Tessenderlo,0,OA,OA,None,13
1240,13_123,AMFV,6516.44,Antwerpen,Healthy,Carnica,5.0893974,51.0681628,Tessenderlo,0.314063369,OA,OA,None,13
1241,13_123,Unc,0,Antwerpen,Healthy,Carnica,5.0893974,51.0681628,Tessenderlo,0.314063369,OA,OA,None,13
1242,13_123,vdv,2282.03,Antwerpen,Healthy,Carnica,5.0893974,51.0681628,Tessenderlo,0.314063369,OA,OA,None,13
1243,13_123,thog,0,Antwerpen,Healthy,Carnica,5.0893974,51.0681628,Tessenderlo,0.314063369,OA,OA,None,13
1244,13_123,dwv,0,Antwerpen,Healthy,Carnica,5.0893974,51.0681628,Tessenderlo,0.314063369,OA,OA,None,13
1245,13_123,bmlv,0,Antwerpen,Healthy,Carnica,5.0893974,51.0681628,Tessenderlo,0.314063369,OA,OA,None,13
1246,13_123,thika,0,Antwerpen,Healthy,Carnica,5.0893974,51.0681628,Tessenderlo,0.314063369,OA,OA,None,13
1247,13_124,vdv,0,Antwerpen,Healthy,Carnica,5.0893974,51.0681628,Tessenderlo,0.331910858,OA,OA,None,13
1248,13_124,bmlv,0,Antwerpen,Healthy,Carnica,5.0893974,51.0681628,Tessenderlo,0.331910858,OA,OA,None,13
1249,13_124,thika,0,Antwerpen,Healthy,Carnica,5.0893974,51.0681628,Tessenderlo,0.331910858,OA,OA,None,13
1250,13_124,thog,0,Antwerpen,Healthy,Carnica,5.0893974,51.0681628,Tessenderlo,0.331910858,OA,OA,None,13
1251,13_124,dwv,0,Antwerpen,Healthy,Carnica,5.0893974,51.0681628,Tessenderlo,0.331910858,OA,OA,None,13
1252,13_124,Unc,0,Antwerpen,Healthy,Carnica,5.0893974,51.0681628,Tessenderlo,0.331910858,OA,OA,None,13
1253,13_124,AMFV,4656.08,Antwerpen,Healthy,Carnica,5.0893974,51.0681628,Tessenderlo,0.331910858,OA,OA,None,13
1254,13_125,thog,0,Antwerpen,WL,Carnica,4.242326005,51.0924649,Bornem,0.523047977,OA,None,None,13
1255,13_125,dwv,16276.39,Antwerpen,WL,Carnica,4.242326005,51.0924649,Bornem,0.523047977,OA,None,None,13
1256,13_125,Unc,0,Antwerpen,WL,Carnica,4.242326005,51.0924649,Bornem,0.523047977,OA,None,None,13
1257,13_125,bmlv,0,Antwerpen,WL,Carnica,4.242326005,51.0924649,Bornem,0.523047977,OA,None,None,13
1258,13_125,thika,0,Antwerpen,WL,Carnica,4.242326005,51.0924649,Bornem,0.523047977,OA,None,None,13
1259,13_125,AMFV,0,Antwerpen,WL,Carnica,4.242326005,51.0924649,Bornem,0.523047977,OA,None,None,13
1260,13_125,vdv,555377.52,Antwerpen,WL,Carnica,4.242326005,51.0924649,Bornem,0.523047977,OA,None,None,13
1261,13_126,AMFV,6405.47,Antwerpen,WL,Carnica,4.242326005,51.0924649,Bornem,1.601750547,OA,None,None,13
1262,13_126,dwv,110393.94,Antwerpen,WL,Carnica,4.242326005,51.0924649,Bornem,1.601750547,OA,None,None,13
1263,13_126,thika,0,Antwerpen,WL,Carnica,4.242326005,51.0924649,Bornem,1.601750547,OA,None,None,13
1264,13_126,thog,0,Antwerpen,WL,Carnica,4.242326005,51.0924649,Bornem,1.601750547,OA,None,None,13
1265,13_126,vdv,109095.51,Antwerpen,WL,Carnica,4.242326005,51.0924649,Bornem,1.601750547,OA,None,None,13
1266,13_126,Unc,0,Antwerpen,WL,Carnica,4.242326005,51.0924649,Bornem,1.601750547,OA,None,None,13
1267,13_126,bmlv,0,Antwerpen,WL,Carnica,4.242326005,51.0924649,Bornem,1.601750547,OA,None,None,13
1268,13_127,AMFV,12287.09,Antwerpen,WL,Carnica,4.242326005,51.0924649,Bornem,0.490322581,OA,None,None,13
1269,13_127,dwv,24488.01,Antwerpen,WL,Carnica,4.242326005,51.0924649,Bornem,0.490322581,OA,None,None,13
1270,13_127,thog,0,Antwerpen,WL,Carnica,4.242326005,51.0924649,Bornem,0.490322581,OA,None,None,13
1271,13_127,vdv,33777.27,Antwerpen,WL,Carnica,4.242326005,51.0924649,Bornem,0.490322581,OA,None,None,13
1272,13_127,Unc,0,Antwerpen,WL,Carnica,4.242326005,51.0924649,Bornem,0.490322581,OA,None,None,13
1273,13_127,bmlv,0,Antwerpen,WL,Carnica,4.242326005,51.0924649,Bornem,0.490322581,OA,None,None,13
1274,13_127,thika,0,Antwerpen,WL,Carnica,4.242326005,51.0924649,Bornem,0.490322581,OA,None,None,13
1275,13_128,dwv,87154.09,Antwerpen,Healthy,Carnica,4.597238179,51.3347679,Brecht,11.2,OA,None,OA,13
1276,13_128,thog,0,Antwerpen,Healthy,Carnica,4.597238179,51.3347679,Brecht,11.2,OA,None,OA,13
1277,13_128,vdv,1220000,Antwerpen,Healthy,Carnica,4.597238179,51.3347679,Brecht,11.2,OA,None,OA,13
1278,13_128,thika,0,Antwerpen,Healthy,Carnica,4.597238179,51.3347679,Brecht,11.2,OA,None,OA,13
1279,13_128,AMFV,0,Antwerpen,Healthy,Carnica,4.597238179,51.3347679,Brecht,11.2,OA,None,OA,13
1280,13_128,bmlv,2602.86,Antwerpen,Healthy,Carnica,4.597238179,51.3347679,Brecht,11.2,OA,None,OA,13
1281,13_128,Unc,0,Antwerpen,Healthy,Carnica,4.597238179,51.3347679,Brecht,11.2,OA,None,OA,13
1282,13_129,vdv,0,Antwerpen,Healthy,Carnica,4.597238179,51.3347679,Brecht,4.246221895,OA,None,OA,13
1283,13_129,dwv,0,Antwerpen,Healthy,Carnica,4.597238179,51.3347679,Brecht,4.246221895,OA,None,OA,13
1284,13_129,thog,0,Antwerpen,Healthy,Carnica,4.597238179,51.3347679,Brecht,4.246221895,OA,None,OA,13
1285,13_129,bmlv,0,Antwerpen,Healthy,Carnica,4.597238179,51.3347679,Brecht,4.246221895,OA,None,OA,13
1286,13_129,AMFV,9593.91,Antwerpen,Healthy,Carnica,4.597238179,51.3347679,Brecht,4.246221895,OA,None,OA,13
1287,13_129,thika,0,Antwerpen,Healthy,Carnica,4.597238179,51.3347679,Brecht,4.246221895,OA,None,OA,13
1288,13_129,Unc,0,Antwerpen,Healthy,Carnica,4.597238179,51.3347679,Brecht,4.246221895,OA,None,OA,13
1289,13_13,thog,0,Vl.Br.,WL,Carnica,4.629029113,50.81115135,Neerijse,1.479214486,OA,OA,OA,13
1290,13_13,bmlv,0,Vl.Br.,WL,Carnica,4.629029113,50.81115135,Neerijse,1.479214486,OA,OA,OA,13
1291,13_13,vdv,0,Vl.Br.,WL,Carnica,4.629029113,50.81115135,Neerijse,1.479214486,OA,OA,OA,13
1292,13_13,AMFV,0,Vl.Br.,WL,Carnica,4.629029113,50.81115135,Neerijse,1.479214486,OA,OA,OA,13
1293,13_13,Unc,0,Vl.Br.,WL,Carnica,4.629029113,50.81115135,Neerijse,1.479214486,OA,OA,OA,13
1294,13_13,dwv,0,Vl.Br.,WL,Carnica,4.629029113,50.81115135,Neerijse,1.479214486,OA,OA,OA,13
1295,13_13,thika,0,Vl.Br.,WL,Carnica,4.629029113,50.81115135,Neerijse,1.479214486,OA,OA,OA,13
1296,13_130,Unc,0,Antwerpen,Healthy,Carnica,4.597238179,51.3347679,Brecht,0.661111111,OA,None,OA,13
1297,13_130,vdv,0,Antwerpen,Healthy,Carnica,4.597238179,51.3347679,Brecht,0.661111111,OA,None,OA,13
1298,13_130,AMFV,15701.36,Antwerpen,Healthy,Carnica,4.597238179,51.3347679,Brecht,0.661111111,OA,None,OA,13
1299,13_130,bmlv,0,Antwerpen,Healthy,Carnica,4.597238179,51.3347679,Brecht,0.661111111,OA,None,OA,13
1300,13_130,thika,0,Antwerpen,Healthy,Carnica,4.597238179,51.3347679,Brecht,0.661111111,OA,None,OA,13
1301,13_130,dwv,0,Antwerpen,Healthy,Carnica,4.597238179,51.3347679,Brecht,0.661111111,OA,None,OA,13
1302,13_130,thog,0,Antwerpen,Healthy,Carnica,4.597238179,51.3347679,Brecht,0.661111111,OA,None,OA,13
1303,13_131,thog,0,West-Vl.,WL,Unknown,3.261718974,50.92196635,Ingelmunster,5.428466348,None,None,None,13
1304,13_131,thika,0,West-Vl.,WL,Unknown,3.261718974,50.92196635,Ingelmunster,5.428466348,None,None,None,13
1305,13_131,Unc,0,West-Vl.,WL,Unknown,3.261718974,50.92196635,Ingelmunster,5.428466348,None,None,None,13
1306,13_131,bmlv,0,West-Vl.,WL,Unknown,3.261718974,50.92196635,Ingelmunster,5.428466348,None,None,None,13
1307,13_131,AMFV,30150.85,West-Vl.,WL,Unknown,3.261718974,50.92196635,Ingelmunster,5.428466348,None,None,None,13
1308,13_131,dwv,14114.25,West-Vl.,WL,Unknown,3.261718974,50.92196635,Ingelmunster,5.428466348,None,None,None,13
1309,13_131,vdv,2.56e+09,West-Vl.,WL,Unknown,3.261718974,50.92196635,Ingelmunster,5.428466348,None,None,None,13
1310,13_132,bmlv,0,West-Vl.,WL,Unknown,3.261718974,50.92196635,Ingelmunster,4.605678233,None,None,None,13
1311,13_132,dwv,373672.41,West-Vl.,WL,Unknown,3.261718974,50.92196635,Ingelmunster,4.605678233,None,None,None,13
1312,13_132,thog,0,West-Vl.,WL,Unknown,3.261718974,50.92196635,Ingelmunster,4.605678233,None,None,None,13
1313,13_132,AMFV,15975.92,West-Vl.,WL,Unknown,3.261718974,50.92196635,Ingelmunster,4.605678233,None,None,None,13
1314,13_132,vdv,105631.5,West-Vl.,WL,Unknown,3.261718974,50.92196635,Ingelmunster,4.605678233,None,None,None,13
1315,13_132,Unc,0,West-Vl.,WL,Unknown,3.261718974,50.92196635,Ingelmunster,4.605678233,None,None,None,13
1316,13_132,thika,0,West-Vl.,WL,Unknown,3.261718974,50.92196635,Ingelmunster,4.605678233,None,None,None,13
1317,13_133,AMFV,4557.22,West-Vl.,Healthy,Carnica,2.891477451,50.851808,Ieper,0,OA,OA,None,13
1318,13_133,dwv,1272.92,West-Vl.,Healthy,Carnica,2.891477451,50.851808,Ieper,0,OA,OA,None,13
1319,13_133,vdv,19302.58,West-Vl.,Healthy,Carnica,2.891477451,50.851808,Ieper,0,OA,OA,None,13
1320,13_133,thog,0,West-Vl.,Healthy,Carnica,2.891477451,50.851808,Ieper,0,OA,OA,None,13
1321,13_133,Unc,0,West-Vl.,Healthy,Carnica,2.891477451,50.851808,Ieper,0,OA,OA,None,13
1322,13_133,bmlv,0,West-Vl.,Healthy,Carnica,2.891477451,50.851808,Ieper,0,OA,OA,None,13
