Well,Sample Name,Detector,Task,Ct,StdDev Ct,Qty,Mean Qty,StdDev Qty,Filtered,Tm
G5,13_124,thika,Unknown,Undetermined,,,,,,
G7,13_125,thika,Unknown,33.41,0.662,5.92e-001,4.34e-001,2.23e-001,,
G9,13_126,thika,Unknown,32.88,0.152,9.10e-001,8.37e-001,1.03e-001,,
G11,13_127,thika,Unknown,35.31,0.481,1.26e-001,1.73e-001,6.59e-002,,
H1,13_128,thika,Unknown,Undetermined,,,,,,
H3,13_129,thika,Unknown,Undetermined,,,,,,
B9,13_13,thika,Unknown,Undetermined,,,,,,
H5,13_130,thika,Unknown,Undetermined,,,,,,
H7,13_131,thika,Unknown,Undetermined,,,,,,
A11,13_132,thika,Unknown,Undetermined,,,,,,
B1,13_133,thika,Unknown,Undetermined,,,,,,
B3,13_134,thika,Unknown,Undetermined,,,,,,
B5,13_135,thika,Unknown,Undetermined,,,,,,
B7,13_136,thika,Unknown,Undetermined,,,,,,
B9,13_137,thika,Unknown,Undetermined,,,,,,
B11,13_138,thika,Unknown,32.69,0.023,9.16e-001,9.04e-001,1.68e-002,,
C1,13_139,thika,Unknown,Undetermined,,,,,,
B11,13_14,thika,Unknown,Undetermined,,,,,,
C3,13_140,thika,Unknown,Undetermined,,,,,,
C5,13_141,thika,Unknown,Undetermined,,,,,,
C7,13_142,thika,Unknown,Undetermined,,,,,,
C9,13_143,thika,Unknown,Undetermined,,,,,,
C11,13_144,thika,Unknown,Undetermined,,,,,,
D1,13_145,thika,Unknown,Undetermined,,,,,,
D3,13_146,thika,Unknown,Undetermined,,,,,,
D5,13_147,thika,Unknown,Undetermined,,,,,,
D7,13_148,thika,Unknown,Undetermined,,,,,,
D9,13_149,thika,Unknown,Undetermined,,,,,,
C1,13_15,thika,Unknown,Undetermined,,,,,,
D11,13_150,thika,Unknown,Undetermined,,,,,,
C3,13_16,thika,Unknown,30.07,0.391,3.08,2.51,8.01e-001,,
C5,13_17,thika,Unknown,Undetermined,,,,,,
C7,13_18,thika,Unknown,32.38,1.044,4.55e-001,2.94e-001,2.27e-001,,
C9,13_19,thika,Unknown,38.55,1.235,2.72e-003,1.68e-003,1.47e-003,,
G11,13_2,thika,Unknown,Undetermined,,,,,,
